679,Machine Learning Engineer,    AdTheorent,"New York, NY",,"The job will involve improving operational efficiency within data science team, building automation pipelines for some existing processes, building Redshift..."
680,Data Scientist (Senior Level),        Philips Lighting,"Cambridge, MA",,"Strong working experience with Big Data and knowledge of big data infrastructure. As a Senior Data Scientist, you will be challenged to be influential and make..."
681,Senior Data Scientist,        Oracle,"Broomfield, CO",,Identifies meaningful insights from large data and metadata sources; Interacts with product and service teams to identify questions and issues for data analysis...
682,Senior Developer - Data Scientist,        BNY Mellon,"Jersey City, NJ 07306 (Journal Square area)",,Prepares and executes test plan and test data and records test results. Senior Developer- > Provides application software development services or technical...
683,Data Analyst / Research Analyst,        Capgemini Government Solutions,"Washington, DC",,"Experience performing data analysis, advanced analytics, data modeling, and/or data science. Bachelors Degree in data sciences, data analytics or similar..."
684,"Senior Data Scientist, Content Science & Algorithms",        Netflix,"Los Angeles, CA",,"Hunger to continue developing as a data scientist. However, data scientists may also find themselves utilizing descriptive analytics, crowdsourcing, causal..."
685,"Chief, Cancer Data Science Laboratory",    Center for Cancer Research,"Bethesda, MD",,The National Cancer Institute (NCI) is seeking a visionary scientist in cancer computational biology and data science to establish and lead the new Cancer Data...
686,Research Scientist Senior - Molecular Genetics,        UT Southwestern Medical Center,"Dallas, TX 75390 (Northeast Dallas area)",,"Reviews and analyzes resulting research data, revises techniques or approaches to work problems as indicated as necessary by research data...."
692,Statistician - FAA,        Engility Corporation,"Washington, DC",,"Determine and present the pros and cons of using different tools (mainly R, SAS, Python, and SQL) for data transformation, calculation, and analysis...."
693,Brain Trauma Research Scientist (Scientific Services) - (WRAIR),        Odyssey Systems Consulting Group,"Silver Spring, MD",,Utilizes established mathematical and scientific techniques to compile and analyze data. Work with a multidisciplinary team of research scientists and...
694,Data Analyst / Collection Manager,        Booz Allen Hamilton,"Springfield, VA",,3+ years of experience as a data analyst or data scientist. Data Analyst/Collection Manager. Experience with analyzing large sets of data using standard...
695,Data Scientist,    Savvysherpa,"Minneapolis, MN",,"Our Data Scientists should be:. As a Data Scientist, you will participate in every stage of this process, including data mining, machine learning and signal..."
697,Data Scientist with Property and Casualty,        Object Technology Solutions Inc,"St. Louis, MO",,Looking for a Data Scientist with Property and Casualty experience....
698,Ultimate Hoops Statistician,        Life Time Fitness,"Bloomington, MN",,Experience tracking statistical data for basketball games. Life Time is currently seeking a qualified Ultimate Hoops Statistician....
699,"VP, Retail Risk Analytics Data Scientist",        Citi,"Irving, TX",,"Lead and perform analysis to identify areas of synergy and efficiency opportunities, in data, process and infrastructure, across CCAR and Basel data & modeling..."
700,Business Development/ Market Research Analyst,    Eyebrow Express,"Alexandria, VA 22314 (Southwest Quadrant area)","$43,200 a year",Eyebrow Express is a personal services company located in Alexandria and we are looking to expand our operations by opening more locations in the Washington
701,Research Data Analyst Lead,        Northwestern University,"Evanston, IL",,"Designs and prepares documentation for data management and/or data analyses. Designs and writes programs for data entry, data editing, data management, periodic..."
708,Research Analyst,        Commonwealth of Virginia,Virginia,,"Data Extraction and Analysis:. Automates processes for routine data requests. Ability to accomplish data exploration, including interviews and surveys, to..."
709,Research Scientist,        Yahoo! Inc.,"Sunnyvale, CA",,"We are looking for research scientists. Perform statistical analyses on large data sets,. Search Relevance, Natural Language Processing, Machine Learning, Data...."
710,Basic Life Science Research Scientist,        Stanford University,"Stanford, CA 94305",,Strong experimental design and data analysis skills; Stanford University is seeking a Basic Life Science Research Scientist in the Department of...
713,"Data Scientist, Staff - Classification and Feature Extraction",    smartdrive,"San Diego, CA",,"Data Scientist, Staff - Classification and Feature Extraction. Develop algorithms that collect continuous data by reducing the incoming sensor data streams...."
714,Data Scientist - Device Insights,    Worldlink Inc.,"Richardson, TX",,Synthesis of data assets*. Translate data analytics into business speak. Samsung has a differentiated data set that combines actual device usage behavior with...
716,Clinical Genomics Data Scientist Internship,    InVitae,"San Francisco, CA 94107 (South Of Market area)",,Proficiency in working with large data sets. Participate in the development and refinement of tools for analyzing genetic data....
724,Machine Learning Research Scientist,        ARM,"Boston, MA",,"As the industry's leading supplier of microprocessor technology, ARM provides efficient, low-power chip technology making electronic innovations come to life."
725,Behavioral Scientist,        Centers for Disease Control and Prevention,"Atlanta, GA","$75,705 - $117,028 a year","A Behavioral Scientist. Collect, analyze and interpret data using appropriate quantitative and qualitative methods...."
726,Data Scientist - Consultant,        Clarity Solution Group,"Austin, TX",,"As a Data Scientist at Clarity Insights you will fully understanding the requirements of our client, and will be working with very big data...."
727,Senior Data Scientist,        Spreemo,"New York, NY",,"As a Senior Data Scientist at Spreemo, you will work with a growing multidisciplinary team of talented Data Scientists, Statisticians, Healthcare Economists..."
728,Sr Data Scientist,        Aetna,"New York, NY 10016 (Gramercy area)",,"The role will be responsible for extraction and manipulation of data from multiple, large data sources and using the data to deliver solutions and insights..."
730,Machine Learning Specialist,        Uber,"Pittsburgh, PA 15201 (Central Lawrenceville area)",,"Uber Advanced Technologies Group (ATG) is the R&D hub of Uber’s engineering team dedicated to self-driving technologies, mapping, and vehicle safety. This"
731,Program Manager Data Science,        HCA Corporate,"Nashville, TN",, How to help the Director and Chief Data Scientist see clearly through the broad Data Science Roadmap. Manages the development and delivery of value driven...
